anio,instancia,fecha,cargo,distrito_id,distrito,seccion_id,seccion,circuito_id,circuito,mesa_id,agrupacion_id,agrupacion,lista_id,lista,tipo_registro,votos,pct_general,pct_validos,pct_afirmativos,pct_interna,archivo_origen
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,,,,,,,VOTOS NULOS,,,nulos,25153,1.2,,,,2023_GENERAL_DIST21_santafe_presidente.xls
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,,,,,,,VOTOS RECURRIDOS,,,recurridos,0,,,,,2023_GENERAL_DIST21_santafe_presidente.xls
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,,,,,,,VOTOS IMPUGNADOS,,,impugnados,0,,,,,2023_GENERAL_DIST21_santafe_presidente.xls
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,,,,,,,TOTALES,,,total,2088365,100,100,100,,2023_GENERAL_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,13,MOVIMIENTO AL SOCIALISMO,A,IZQUIERDA ANTICAPITALISTA,lista,5539,,,,100,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,13,MOVIMIENTO AL SOCIALISMO,,,agrupacion,5539,0.29,0.29,0.31,,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,20,UNION DEL CENTRO DEMOCRATICO,A,APERTURA LIBERAL ARGENTINA,lista,1127,,,,100,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,20,UNION DEL CENTRO DEMOCRATICO,,,agrupacion,1127,0.06,0.06,0.06,,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,40,MOVIMIENTO LIBRES DEL SUR,A,AZUL Y ROJO,lista,5730,,,,100,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,40,MOVIMIENTO LIBRES DEL SUR,,,agrupacion,5730,0.3,0.3,0.32,,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,57,MOVIMIENTO DE ACCION VECINAL,A,COMPROMISO VECINAL,lista,2340,,,,100,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,57,MOVIMIENTO DE ACCION VECINAL,,,agrupacion,2340,0.12,0.12,0.13,,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,A,DIGNIDAD,lista,2287,,,,33.49,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,B,CONFEDERAL,lista,4541,,,,66.51,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,,,agrupacion,6828,0.35,0.36,0.38,,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,92,POLITICA OBRERA,A,UNIDAD OBRERA,lista,3523,,,,100,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,92,POLITICA OBRERA,,,agrupacion,3523,0.18,0.19,0.19,,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,94,PROYECTO JOVEN,A,COALICION PAZ DEMOCRACIA SOBERANIA,lista,1220,,,,63.38,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,94,PROYECTO JOVEN,B,PATRIA UNIDA,lista,252,,,,13.09,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,94,PROYECTO JOVEN,C,TODEX,lista,453,,,,23.53,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,94,PROYECTO JOVEN,,,agrupacion,1925,0.1,0.1,0.11,,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,95,FRENTE PATRIOTA FEDERAL,A,PRIMERO LA PATRIA,lista,2456,,,,100,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,95,FRENTE PATRIOTA FEDERAL,,,agrupacion,2456,0.13,0.13,0.14,,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,131,FRENTE LIBER.AR,A,DEMOS,lista,778,,,,20.9,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,131,FRENTE LIBER.AR,B,RECONQUISTA,lista,2425,,,,65.15,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,131,FRENTE LIBER.AR,C,ANTICORRUPCION,lista,519,,,,13.94,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,131,FRENTE LIBER.AR,,,agrupacion,3722,0.19,0.2,0.21,,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,132/504,JUNTOS POR EL CAMBIO,A,EL CAMBIO DE NUESTRAS VIDAS,lista,213760,,,,36.15,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,132/504,JUNTOS POR EL CAMBIO,B,LA FUERZA DEL CAMBIO,lista,377473,,,,63.85,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,132/504,JUNTOS POR EL CAMBIO,,,agrupacion,591233,30.66,31.45,32.7,,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,133/506,HACEMOS POR NUESTRO PAIS LA FUERZA DE SANTA FE,A,HACEMOS,lista,69149,,,,100,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,133/506,HACEMOS POR NUESTRO PAIS LA FUERZA DE SANTA FE,,,agrupacion,69149,3.59,3.68,3.82,,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,134/507,UNION POR LA PATRIA,A,CELESTE Y BLANCA,lista,308465,,,,78.11,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,134/507,UNION POR LA PATRIA,B,JUSTO Y SOBERANO,lista,86443,,,,21.89,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,134/507,UNION POR LA PATRIA,,,agrupacion,394908,20.48,21.01,21.84,,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,135/501,LA LIBERTAD AVANZA,A,LIBERTAD POR SIEMPRE,lista,661659,,,,100,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,135/501,LA LIBERTAD AVANZA,,,agrupacion,661659,34.31,35.2,36.6,,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,136/502,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,A,UNIR Y FORTALECER LA IZQUIERDA,lista,21723,,,,69.77,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,136/502,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,B,UNIDAD DE LUCHADORES Y LA IZQUIERDA,lista,9412,,,,30.23,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,136/502,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,agrupacion,31135,1.61,1.66,1.72,,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,137/211,PRINCIPIOS Y VALORES LEALTAD Y DIGNIDAD,1A,"TIERRA, TECHO Y TRABAJO",lista,26292,,,,98.76,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,137/211,PRINCIPIOS Y VALORES LEALTAD Y DIGNIDAD,2B,TRANSFORMAR,lista,225,,,,0.85,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,137/211,PRINCIPIOS Y VALORES LEALTAD Y DIGNIDAD,3C,TRES BANDERAS,lista,42,,,,0.16,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,137/211,PRINCIPIOS Y VALORES LEALTAD Y DIGNIDAD,4D,GENTE DE TRABAJO,lista,26,,,,0.1,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,137/211,PRINCIPIOS Y VALORES LEALTAD Y DIGNIDAD,5E,LABORISTA,lista,37,,,,0.14,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,137/211,PRINCIPIOS Y VALORES LEALTAD Y DIGNIDAD,,,agrupacion,26622,1.38,1.42,1.47,,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,,VOTOS EN BLANCO,,,blancos,71806,3.72,3.82,,,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,,VOTOS NULOS,,,nulos,48570,2.52,,,,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,,VOTOS RECURRIDOS,,,recurridos,0,,,,,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,,VOTOS IMPUGNADOS,,,impugnados,0,,,,,2023_PASO_DIST21_santafe_presidente.xls
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,,,,,,,TOTALES,,,total,1928272,100,100,100,,2023_PASO_DIST21_santafe_presidente.xls
